Id,Data
2094,./290__M_Left_ring_finger.BMP
2095,./290__M_Left_thumb_finger.BMP
2096,./290__M_Right_index_finger.BMP
2097,./290__M_Right_little_finger.BMP
2098,./290__M_Right_middle_finger.BMP
2099,./290__M_Right_ring_finger.BMP
2100,./290__M_Right_thumb_finger.BMP
2101,./291__M_Left_index_finger.BMP
2102,./291__M_Left_little_finger.BMP
2103,./291__M_Left_middle_finger.BMP
2104,./291__M_Left_ring_finger.BMP
2105,./291__M_Left_thumb_finger.BMP
2106,./291__M_Right_index_finger.BMP
2107,./291__M_Right_little_finger.BMP
2108,./291__M_Right_middle_finger.BMP
2109,./291__M_Right_ring_finger.BMP
2110,./291__M_Right_thumb_finger.BMP
2111,./292__M_Left_index_finger.BMP
2112,./292__M_Left_little_finger.BMP
2113,./292__M_Left_middle_finger.BMP
2114,./292__M_Left_ring_finger.BMP
2115,./292__M_Left_thumb_finger.BMP
2116,./292__M_Right_index_finger.BMP
2117,./292__M_Right_little_finger.BMP
2118,./292__M_Right_middle_finger.BMP
2119,./292__M_Right_ring_finger.BMP
2120,./292__M_Right_thumb_finger.BMP
2121,./293__F_Left_index_finger.BMP
2122,./293__F_Left_little_finger.BMP
2123,./293__F_Left_middle_finger.BMP
2124,./293__F_Left_ring_finger.BMP
2125,./293__F_Left_thumb_finger.BMP
2126,./293__F_Right_index_finger.BMP
2127,./293__F_Right_little_finger.BMP
2128,./293__F_Right_middle_finger.BMP
2129,./293__F_Right_ring_finger.BMP
2130,./293__F_Right_thumb_finger.BMP
2131,./294__M_Left_index_finger.BMP
2132,./294__M_Left_little_finger.BMP
2133,./294__M_Left_middle_finger.BMP
2134,./294__M_Left_ring_finger.BMP
2135,./294__M_Left_thumb_finger.BMP
2136,./294__M_Right_index_finger.BMP
2137,./294__M_Right_little_finger.BMP
2138,./294__M_Right_middle_finger.BMP
2139,./294__M_Right_ring_finger.BMP
2140,./294__M_Right_thumb_finger.BMP
2141,./295__M_Left_index_finger.BMP
2142,./295__M_Left_little_finger.BMP
2143,./295__M_Left_middle_finger.BMP
2144,./295__M_Left_ring_finger.BMP
2145,./295__M_Left_thumb_finger.BMP
2146,./295__M_Right_index_finger.BMP
2147,./295__M_Right_little_finger.BMP
2148,./295__M_Right_middle_finger.BMP
2149,./295__M_Right_ring_finger.BMP
2150,./295__M_Right_thumb_finger.BMP
2151,./296__M_Left_index_finger.BMP
2152,./296__M_Left_little_finger.BMP
2153,./296__M_Left_middle_finger.BMP
2154,./296__M_Left_ring_finger.BMP
2155,./296__M_Left_thumb_finger.BMP
2156,./296__M_Right_index_finger.BMP
2157,./296__M_Right_little_finger.BMP
2158,./296__M_Right_middle_finger.BMP
2159,./296__M_Right_ring_finger.BMP
2160,./296__M_Right_thumb_finger.BMP
2161,./297__M_Left_index_finger.BMP
2162,./297__M_Left_little_finger.BMP
2163,./297__M_Left_middle_finger.BMP
2164,./297__M_Left_ring_finger.BMP
2165,./297__M_Left_thumb_finger.BMP
2166,./297__M_Right_index_finger.BMP
2167,./297__M_Right_little_finger.BMP
2168,./297__M_Right_middle_finger.BMP
2169,./297__M_Right_ring_finger.BMP
2170,./297__M_Right_thumb_finger.BMP
2171,./298__M_Left_index_finger.BMP
2172,./298__M_Left_little_finger.BMP
2173,./298__M_Left_middle_finger.BMP
2174,./298__M_Left_ring_finger.BMP
2175,./298__M_Left_thumb_finger.BMP
2176,./298__M_Right_index_finger.BMP
2177,./298__M_Right_little_finger.BMP
2178,./298__M_Right_middle_finger.BMP
2179,./298__M_Right_ring_finger.BMP
2180,./298__M_Right_thumb_finger.BMP
2181,./299__M_Left_index_finger.BMP
2182,./299__M_Left_little_finger.BMP
2183,./299__M_Left_middle_finger.BMP
2184,./299__M_Left_ring_finger.BMP
2185,./299__M_Left_thumb_finger.BMP
2186,./299__M_Right_index_finger.BMP
2187,./299__M_Right_little_finger.BMP
2188,./299__M_Right_middle_finger.BMP
2189,./299__M_Right_ring_finger.BMP
2190,./299__M_Right_thumb_finger.BMP
2191,./29__F_Left_index_finger.BMP
2192,./29__F_Left_little_finger.BMP
2193,./29__F_Left_middle_finger.BMP
2194,./29__F_Left_ring_finger.BMP
2195,./29__F_Left_thumb_finger.BMP
2196,./29__F_Right_index_finger.BMP
2197,./29__F_Right_little_finger.BMP
2198,./29__F_Right_middle_finger.BMP
2199,./29__F_Right_ring_finger.BMP
2200,./29__F_Right_thumb_finger.BMP
2201,./300__F_Left_index_finger.BMP
2202,./300__F_Left_little_finger.BMP
2203,./300__F_Left_middle_finger.BMP
2204,./300__F_Left_ring_finger.BMP
2205,./300__F_Left_thumb_finger.BMP
2206,./300__F_Right_index_finger.BMP
2207,./300__F_Right_little_finger.BMP
2208,./300__F_Right_middle_finger.BMP
2209,./300__F_Right_ring_finger.BMP
2210,./300__F_Right_thumb_finger.BMP
2211,./301__F_Left_index_finger.BMP
2212,./301__F_Left_little_finger.BMP
2213,./301__F_Left_middle_finger.BMP
2214,./301__F_Left_ring_finger.BMP
2215,./301__F_Left_thumb_finger.BMP
2216,./301__F_Right_index_finger.BMP
2217,./301__F_Right_little_finger.BMP
2218,./301__F_Right_middle_finger.BMP
2219,./301__F_Right_ring_finger.BMP
2220,./301__F_Right_thumb_finger.BMP
2221,./302__M_Left_index_finger.BMP
2222,./302__M_Left_little_finger.BMP
2223,./302__M_Left_middle_finger.BMP
2224,./302__M_Left_ring_finger.BMP
2225,./302__M_Left_thumb_finger.BMP
2226,./302__M_Right_index_finger.BMP
2227,./302__M_Right_little_finger.BMP
2228,./302__M_Right_middle_finger.BMP
2229,./302__M_Right_ring_finger.BMP
2230,./302__M_Right_thumb_finger.BMP
2231,./303__F_Left_index_finger.BMP
2232,./303__F_Left_little_finger.BMP
2233,./303__F_Left_middle_finger.BMP
2234,./303__F_Left_ring_finger.BMP
2235,./303__F_Left_thumb_finger.BMP
2236,./303__F_Right_index_finger.BMP
2237,./303__F_Right_little_finger.BMP
2238,./303__F_Right_middle_finger.BMP
2239,./303__F_Right_ring_finger.BMP
2240,./303__F_Right_thumb_finger.BMP
2241,./304__M_Left_index_finger.BMP
2242,./304__M_Left_little_finger.BMP
2243,./304__M_Left_middle_finger.BMP
2244,./304__M_Left_ring_finger.BMP
2245,./304__M_Left_thumb_finger.BMP
2246,./304__M_Right_index_finger.BMP
2247,./304__M_Right_little_finger.BMP
2248,./304__M_Right_middle_finger.BMP
2249,./304__M_Right_ring_finger.BMP
2250,./304__M_Right_thumb_finger.BMP
2251,./305__M_Left_index_finger.BMP
2252,./305__M_Left_little_finger.BMP
2253,./305__M_Left_middle_finger.BMP
2254,./305__M_Left_ring_finger.BMP
2255,./305__M_Left_thumb_finger.BMP
2256,./305__M_Right_index_finger.BMP
2257,./305__M_Right_little_finger.BMP
2258,./305__M_Right_middle_finger.BMP
2259,./305__M_Right_ring_finger.BMP
2260,./305__M_Right_thumb_finger.BMP
2261,./306__M_Left_index_finger.BMP
2262,./306__M_Left_little_finger.BMP
2263,./306__M_Left_middle_finger.BMP
2264,./306__M_Left_ring_finger.BMP
2265,./306__M_Left_thumb_finger.BMP
2266,./306__M_Right_index_finger.BMP
2267,./306__M_Right_little_finger.BMP
2268,./306__M_Right_middle_finger.BMP
2269,./306__M_Right_ring_finger.BMP
2270,./306__M_Right_thumb_finger.BMP
2271,./307__M_Left_index_finger.BMP
2272,./307__M_Left_little_finger.BMP
2273,./307__M_Left_middle_finger.BMP
2274,./307__M_Left_ring_finger.BMP
2275,./307__M_Left_thumb_finger.BMP
2276,./307__M_Right_index_finger.BMP
2277,./307__M_Right_little_finger.BMP
2278,./307__M_Right_middle_finger.BMP
2279,./307__M_Right_ring_finger.BMP
2280,./307__M_Right_thumb_finger.BMP
2281,./308__M_Left_index_finger.BMP
2282,./308__M_Left_little_finger.BMP
2283,./308__M_Left_middle_finger.BMP
2284,./308__M_Left_ring_finger.BMP
2285,./308__M_Left_thumb_finger.BMP
2286,./308__M_Right_index_finger.BMP
2287,./308__M_Right_little_finger.BMP
2288,./308__M_Right_middle_finger.BMP
2289,./308__M_Right_ring_finger.BMP
2290,./308__M_Right_thumb_finger.BMP
2291,./309__M_Left_index_finger.BMP
2292,./309__M_Left_little_finger.BMP
2293,./309__M_Left_middle_finger.BMP
2294,./309__M_Left_ring_finger.BMP
2295,./309__M_Left_thumb_finger.BMP
2296,./309__M_Right_index_finger.BMP
2297,./309__M_Right_little_finger.BMP
2298,./309__M_Right_middle_finger.BMP
2299,./309__M_Right_ring_finger.BMP
2300,./309__M_Right_thumb_finger.BMP
2301,./30__F_Left_index_finger.BMP
2302,./30__F_Left_little_finger.BMP
2303,./30__F_Left_middle_finger.BMP
2304,./30__F_Left_ring_finger.BMP
2305,./30__F_Left_thumb_finger.BMP
2306,./30__F_Right_index_finger.BMP
2307,./30__F_Right_little_finger.BMP
2308,./30__F_Right_middle_finger.BMP
2309,./30__F_Right_ring_finger.BMP
2310,./30__F_Right_thumb_finger.BMP
2311,./310__M_Left_index_finger.BMP
2312,./310__M_Left_little_finger.BMP
2313,./310__M_Left_middle_finger.BMP
2314,./310__M_Left_ring_finger.BMP
2315,./310__M_Left_thumb_finger.BMP
2316,./310__M_Right_index_finger.BMP
2317,./310__M_Right_little_finger.BMP
2318,./310__M_Right_middle_finger.BMP
2319,./310__M_Right_ring_finger.BMP
2320,./310__M_Right_thumb_finger.BMP
2321,./311__M_Left_index_finger.BMP
2322,./311__M_Left_little_finger.BMP
2323,./311__M_Left_middle_finger.BMP
2324,./311__M_Left_ring_finger.BMP
2325,./311__M_Left_thumb_finger.BMP
2326,./311__M_Right_index_finger.BMP
2327,./311__M_Right_little_finger.BMP
2328,./311__M_Right_middle_finger.BMP
2329,./311__M_Right_ring_finger.BMP
2330,./311__M_Right_thumb_finger.BMP
2331,./312__M_Left_index_finger.BMP
2332,./312__M_Left_little_finger.BMP
2333,./312__M_Left_middle_finger.BMP
2334,./312__M_Left_ring_finger.BMP
2335,./312__M_Left_thumb_finger.BMP
2336,./312__M_Right_index_finger.BMP
2337,./312__M_Right_little_finger.BMP
2338,./312__M_Right_middle_finger.BMP
2339,./312__M_Right_ring_finger.BMP
2340,./312__M_Right_thumb_finger.BMP
2341,./313__M_Left_index_finger.BMP
2342,./313__M_Left_little_finger.BMP
2343,./313__M_Left_middle_finger.BMP
2344,./313__M_Left_ring_finger.BMP
2345,./313__M_Left_thumb_finger.BMP
2346,./313__M_Right_index_finger.BMP
2347,./313__M_Right_little_finger.BMP
2348,./313__M_Right_middle_finger.BMP
2349,./313__M_Right_ring_finger.BMP
2350,./313__M_Right_thumb_finger.BMP
2351,./314__M_Left_index_finger.BMP
2352,./314__M_Left_little_finger.BMP
2353,./314__M_Left_middle_finger.BMP
2354,./314__M_Left_ring_finger.BMP
2355,./314__M_Left_thumb_finger.BMP
2356,./314__M_Right_index_finger.BMP
2357,./314__M_Right_little_finger.BMP
2358,./314__M_Right_middle_finger.BMP
2359,./314__M_Right_ring_finger.BMP
2360,./314__M_Right_thumb_finger.BMP
2361,./315__F_Left_index_finger.BMP
2362,./315__F_Left_little_finger.BMP
2363,./315__F_Left_middle_finger.BMP
2364,./315__F_Left_ring_finger.BMP
2365,./315__F_Left_thumb_finger.BMP
2366,./315__F_Right_index_finger.BMP
2367,./315__F_Right_little_finger.BMP
2368,./315__F_Right_middle_finger.BMP
2369,./315__F_Right_ring_finger.BMP
2370,./315__F_Right_thumb_finger.BMP
2371,./316__M_Left_index_finger.BMP
2372,./316__M_Left_little_finger.BMP
2373,./316__M_Left_middle_finger.BMP
2374,./316__M_Left_ring_finger.BMP
2375,./316__M_Left_thumb_finger.BMP
2376,./316__M_Right_index_finger.BMP
2377,./316__M_Right_little_finger.BMP
2378,./316__M_Right_middle_finger.BMP
2379,./316__M_Right_ring_finger.BMP
2380,./316__M_Right_thumb_finger.BMP
2381,./317__M_Left_index_finger.BMP
2382,./317__M_Left_little_finger.BMP
2383,./317__M_Left_middle_finger.BMP
2384,./317__M_Left_ring_finger.BMP
2385,./317__M_Left_thumb_finger.BMP
2386,./317__M_Right_index_finger.BMP
2387,./317__M_Right_little_finger.BMP
2388,./317__M_Right_middle_finger.BMP
2389,./317__M_Right_ring_finger.BMP
2390,./317__M_Right_thumb_finger.BMP
2391,./318__F_Left_index_finger.BMP
2392,./318__F_Left_little_finger.BMP
2393,./318__F_Left_middle_finger.BMP
2394,./318__F_Left_ring_finger.BMP
2395,./318__F_Left_thumb_finger.BMP
2396,./318__F_Right_index_finger.BMP
2397,./318__F_Right_little_finger.BMP
2398,./318__F_Right_middle_finger.BMP
2399,./318__F_Right_ring_finger.BMP
2400,./318__F_Right_thumb_finger.BMP
2401,./319__M_Left_index_finger.BMP
2402,./319__M_Left_little_finger.BMP
2403,./319__M_Left_middle_finger.BMP
2404,./319__M_Left_ring_finger.BMP
2405,./319__M_Left_thumb_finger.BMP
2406,./319__M_Right_index_finger.BMP
2407,./319__M_Right_little_finger.BMP
2408,./319__M_Right_middle_finger.BMP
2409,./319__M_Right_ring_finger.BMP
2410,./319__M_Right_thumb_finger.BMP
2411,./31__F_Left_index_finger.BMP
2412,./31__F_Left_little_finger.BMP
2413,./31__F_Left_middle_finger.BMP
2414,./31__F_Left_ring_finger.BMP
2415,./31__F_Left_thumb_finger.BMP
2416,./31__F_Right_index_finger.BMP
2417,./31__F_Right_little_finger.BMP
2418,./31__F_Right_middle_finger.BMP
2419,./31__F_Right_ring_finger.BMP
2420,./31__F_Right_thumb_finger.BMP
2421,./320__M_Left_index_finger.BMP
2422,./320__M_Left_little_finger.BMP
2423,./320__M_Left_middle_finger.BMP
2424,./320__M_Left_ring_finger.BMP
2425,./320__M_Left_thumb_finger.BMP
2426,./320__M_Right_index_finger.BMP
2427,./320__M_Right_little_finger.BMP
2428,./320__M_Right_middle_finger.BMP
2429,./320__M_Right_ring_finger.BMP
2430,./320__M_Right_thumb_finger.BMP
2431,./321__M_Left_index_finger.BMP
2432,./321__M_Left_little_finger.BMP
2433,./321__M_Left_middle_finger.BMP
2434,./321__M_Left_ring_finger.BMP
2435,./321__M_Left_thumb_finger.BMP
2436,./321__M_Right_index_finger.BMP
2437,./321__M_Right_little_finger.BMP
2438,./321__M_Right_middle_finger.BMP
2439,./321__M_Right_ring_finger.BMP
2440,./321__M_Right_thumb_finger.BMP
2441,./322__M_Left_index_finger.BMP
2442,./322__M_Left_little_finger.BMP
2443,./322__M_Left_middle_finger.BMP
2444,./322__M_Left_ring_finger.BMP
2445,./322__M_Left_thumb_finger.BMP
2446,./322__M_Right_index_finger.BMP
2447,./322__M_Right_little_finger.BMP
2448,./322__M_Right_middle_finger.BMP
2449,./322__M_Right_ring_finger.BMP
2450,./322__M_Right_thumb_finger.BMP
2451,./323__M_Left_index_finger.BMP
2452,./323__M_Left_little_finger.BMP
2453,./323__M_Left_middle_finger.BMP
2454,./323__M_Left_ring_finger.BMP
2455,./323__M_Left_thumb_finger.BMP
2456,./323__M_Right_index_finger.BMP
2457,./323__M_Right_little_finger.BMP
2458,./323__M_Right_middle_finger.BMP
2459,./323__M_Right_ring_finger.BMP
2460,./323__M_Right_thumb_finger.BMP
2461,./324__M_Left_index_finger.BMP
2462,./324__M_Left_little_finger.BMP
2463,./324__M_Left_middle_finger.BMP
2464,./324__M_Left_ring_finger.BMP
2465,./324__M_Left_thumb_finger.BMP
2466,./324__M_Right_index_finger.BMP
2467,./324__M_Right_little_finger.BMP
2468,./324__M_Right_middle_finger.BMP
2469,./324__M_Right_ring_finger.BMP
2470,./324__M_Right_thumb_finger.BMP
2471,./325__M_Left_index_finger.BMP
2472,./325__M_Left_little_finger.BMP
2473,./325__M_Left_middle_finger.BMP
2474,./325__M_Left_ring_finger.BMP
2475,./325__M_Left_thumb_finger.BMP
2476,./325__M_Right_index_finger.BMP
2477,./325__M_Right_little_finger.BMP
2478,./325__M_Right_middle_finger.BMP
2479,./325__M_Right_ring_finger.BMP
2480,./325__M_Right_thumb_finger.BMP
2481,./326__M_Left_index_finger.BMP
2482,./326__M_Left_little_finger.BMP
2483,./326__M_Left_middle_finger.BMP
2484,./326__M_Left_ring_finger.BMP
2485,./326__M_Left_thumb_finger.BMP
2486,./326__M_Right_index_finger.BMP
2487,./326__M_Right_little_finger.BMP
2488,./326__M_Right_middle_finger.BMP
2489,./326__M_Right_ring_finger.BMP
2490,./326__M_Right_thumb_finger.BMP
2491,./327__M_Left_index_finger.BMP
2492,./327__M_Left_little_finger.BMP
2493,./327__M_Left_middle_finger.BMP
2494,./327__M_Left_ring_finger.BMP
2495,./327__M_Left_thumb_finger.BMP
2496,./327__M_Right_index_finger.BMP
2497,./327__M_Right_little_finger.BMP
2498,./327__M_Right_middle_finger.BMP
2499,./327__M_Right_ring_finger.BMP
2500,./327__M_Right_thumb_finger.BMP
2501,./328__M_Left_index_finger.BMP
2502,./328__M_Left_little_finger.BMP
2503,./328__M_Left_middle_finger.BMP
2504,./328__M_Left_ring_finger.BMP
2505,./328__M_Left_thumb_finger.BMP
2506,./328__M_Right_index_finger.BMP
2507,./328__M_Right_little_finger.BMP
2508,./328__M_Right_middle_finger.BMP
2509,./328__M_Right_ring_finger.BMP
2510,./328__M_Right_thumb_finger.BMP
2511,./329__M_Left_index_finger.BMP
2512,./329__M_Left_little_finger.BMP
2513,./329__M_Left_middle_finger.BMP
2514,./329__M_Left_ring_finger.BMP
2515,./329__M_Left_thumb_finger.BMP
2516,./329__M_Right_index_finger.BMP
2517,./329__M_Right_little_finger.BMP
2518,./329__M_Right_middle_finger.BMP
2519,./329__M_Right_ring_finger.BMP
2520,./329__M_Right_thumb_finger.BMP
2521,./32__M_Left_index_finger.BMP
2522,./32__M_Left_little_finger.BMP
2523,./32__M_Left_middle_finger.BMP
2524,./32__M_Left_ring_finger.BMP
2525,./32__M_Left_thumb_finger.BMP
2526,./32__M_Right_index_finger.BMP
2527,./32__M_Right_little_finger.BMP
2528,./32__M_Right_middle_finger.BMP
2529,./32__M_Right_ring_finger.BMP
2530,./32__M_Right_thumb_finger.BMP
2531,./330__M_Left_index_finger.BMP
2532,./330__M_Left_little_finger.BMP
2533,./330__M_Left_middle_finger.BMP
2534,./330__M_Left_ring_finger.BMP
2535,./330__M_Left_thumb_finger.BMP
2536,./330__M_Right_index_finger.BMP
2537,./330__M_Right_little_finger.BMP
2538,./330__M_Right_middle_finger.BMP
2539,./330__M_Right_ring_finger.BMP
2540,./330__M_Right_thumb_finger.BMP
2541,./331__M_Left_index_finger.BMP
2542,./331__M_Left_little_finger.BMP
2543,./331__M_Left_middle_finger.BMP
2544,./331__M_Left_ring_finger.BMP
2545,./331__M_Left_thumb_finger.BMP
2546,./331__M_Right_index_finger.BMP
2547,./331__M_Right_little_finger.BMP
2548,./331__M_Right_middle_finger.BMP
2549,./331__M_Right_ring_finger.BMP
2550,./331__M_Right_thumb_finger.BMP
2551,./332__M_Left_index_finger.BMP
2552,./332__M_Left_little_finger.BMP
2553,./332__M_Left_middle_finger.BMP
2554,./332__M_Left_ring_finger.BMP
2555,./332__M_Left_thumb_finger.BMP
2556,./332__M_Right_index_finger.BMP
2557,./332__M_Right_little_finger.BMP
2558,./332__M_Right_middle_finger.BMP
2559,./332__M_Right_ring_finger.BMP
2560,./332__M_Right_thumb_finger.BMP
2561,./333__M_Left_index_finger.BMP
2562,./333__M_Left_little_finger.BMP
2563,./333__M_Left_middle_finger.BMP
2564,./333__M_Left_ring_finger.BMP
2565,./333__M_Left_thumb_finger.BMP
2566,./333__M_Right_index_finger.BMP
2567,./333__M_Right_little_finger.BMP
2568,./333__M_Right_middle_finger.BMP
2569,./333__M_Right_ring_finger.BMP
2570,./333__M_Right_thumb_finger.BMP
2571,./334__F_Left_index_finger.BMP
2572,./334__F_Left_little_finger.BMP
2573,./334__F_Left_middle_finger.BMP
2574,./334__F_Left_ring_finger.BMP
2575,./334__F_Left_thumb_finger.BMP
2576,./334__F_Right_index_finger.BMP
2577,./334__F_Right_little_finger.BMP
2578,./334__F_Right_middle_finger.BMP
2579,./334__F_Right_ring_finger.BMP
2580,./334__F_Right_thumb_finger.BMP
2581,./335__M_Left_index_finger.BMP
2582,./335__M_Left_little_finger.BMP
2583,./335__M_Left_middle_finger.BMP
2584,./335__M_Left_ring_finger.BMP
2585,./335__M_Left_thumb_finger.BMP
2586,./335__M_Right_index_finger.BMP
2587,./335__M_Right_little_finger.BMP
2588,./335__M_Right_middle_finger.BMP
2589,./335__M_Right_ring_finger.BMP
2590,./335__M_Right_thumb_finger.BMP
2591,./336__M_Left_index_finger.BMP
2592,./336__M_Left_little_finger.BMP
2593,./336__M_Left_middle_finger.BMP
2594,./336__M_Left_ring_finger.BMP
2595,./336__M_Left_thumb_finger.BMP
2596,./336__M_Right_index_finger.BMP
2597,./336__M_Right_little_finger.BMP
2598,./336__M_Right_middle_finger.BMP
2599,./336__M_Right_ring_finger.BMP
2600,./336__M_Right_thumb_finger.BMP
2601,./337__F_Left_index_finger.BMP
2602,./337__F_Left_little_finger.BMP
2603,./337__F_Left_middle_finger.BMP
2604,./337__F_Left_ring_finger.BMP
2605,./337__F_Left_thumb_finger.BMP
2606,./337__F_Right_index_finger.BMP
2607,./337__F_Right_little_finger.BMP
2608,./337__F_Right_middle_finger.BMP
2609,./337__F_Right_ring_finger.BMP
2610,./337__F_Right_thumb_finger.BMP
2611,./338__M_Left_index_finger.BMP
2612,./338__M_Left_little_finger.BMP
2613,./338__M_Left_middle_finger.BMP
2614,./338__M_Left_ring_finger.BMP
2615,./338__M_Left_thumb_finger.BMP
2616,./338__M_Right_index_finger.BMP
2617,./338__M_Right_little_finger.BMP
2618,./338__M_Right_middle_finger.BMP
2619,./338__M_Right_ring_finger.BMP
2620,./338__M_Right_thumb_finger.BMP
2621,./339__M_Left_index_finger.BMP
2622,./339__M_Left_little_finger.BMP
2623,./339__M_Left_middle_finger.BMP
2624,./339__M_Left_ring_finger.BMP
2625,./339__M_Left_thumb_finger.BMP
2626,./339__M_Right_index_finger.BMP
2627,./339__M_Right_little_finger.BMP
2628,./339__M_Right_middle_finger.BMP
2629,./339__M_Right_ring_finger.BMP
2630,./339__M_Right_thumb_finger.BMP
2631,./33__M_Left_index_finger.BMP
2632,./33__M_Left_little_finger.BMP
2633,./33__M_Left_middle_finger.BMP
2634,./33__M_Left_ring_finger.BMP
2635,./33__M_Left_thumb_finger.BMP
2636,./33__M_Right_index_finger.BMP
2637,./33__M_Right_little_finger.BMP
2638,./33__M_Right_middle_finger.BMP
2639,./33__M_Right_ring_finger.BMP
2640,./33__M_Right_thumb_finger.BMP
2641,./340__M_Left_index_finger.BMP
2642,./340__M_Left_little_finger.BMP
2643,./340__M_Left_middle_finger.BMP
2644,./340__M_Left_ring_finger.BMP
2645,./340__M_Left_thumb_finger.BMP
2646,./340__M_Right_index_finger.BMP
2647,./340__M_Right_little_finger.BMP
2648,./340__M_Right_middle_finger.BMP
2649,./340__M_Right_ring_finger.BMP
2650,./340__M_Right_thumb_finger.BMP
2651,./341__M_Left_index_finger.BMP
